AB1	chrom=I;start=1;end=15072434;ATTR=bases_mapped	1803457235	2015-11-09 18:05:17.617644
AB1	chrom=I;start=1;end=15072434;ATTR=depth_of_coverage	119.652687482	2015-11-09 18:05:17.617773
AB1	chrom=I;start=1;end=15072434;ATTR=breadth_of_coverage	0.995773940692	2015-11-09 18:05:17.617820
AB1	chrom=I;start=1;end=15072434;ATTR=length	15072434	2015-11-09 18:05:17.617848
AB1	chrom=I;start=1;end=15072434;ATTR=pos_mapped	15008737	2015-11-09 18:05:17.617872
AB1	chrom=II;start=1;end=15279421;ATTR=bases_mapped	1782217737	2015-11-09 18:06:11.000183
AB1	chrom=II;start=1;end=15279421;ATTR=depth_of_coverage	116.641706319	2015-11-09 18:06:11.000245
AB1	chrom=II;start=1;end=15279421;ATTR=breadth_of_coverage	0.992684604999	2015-11-09 18:06:11.000278
AB1	chrom=II;start=1;end=15279421;ATTR=length	15279421	2015-11-09 18:06:11.000304
AB1	chrom=II;start=1;end=15279421;ATTR=pos_mapped	15167646	2015-11-09 18:06:11.000328
AB1	chrom=III;start=1;end=13783801;ATTR=bases_mapped	1533239309	2015-11-09 18:06:57.468184
AB1	chrom=III;start=1;end=13783801;ATTR=depth_of_coverage	111.234869758	2015-11-09 18:06:57.468242
AB1	chrom=III;start=1;end=13783801;ATTR=breadth_of_coverage	0.991159477709	2015-11-09 18:06:57.468272
AB1	chrom=III;start=1;end=13783801;ATTR=length	13783801	2015-11-09 18:06:57.468298
AB1	chrom=III;start=1;end=13783801;ATTR=pos_mapped	13661945	2015-11-09 18:06:57.468322
AB1	chrom=IV;start=1;end=17493829;ATTR=bases_mapped	1964303648	2015-11-09 18:07:57.875290
AB1	chrom=IV;start=1;end=17493829;ATTR=depth_of_coverage	112.285517825	2015-11-09 18:07:57.875344
AB1	chrom=IV;start=1;end=17493829;ATTR=breadth_of_coverage	0.995428845223	2015-11-09 18:07:57.875377
AB1	chrom=IV;start=1;end=17493829;ATTR=length	17493829	2015-11-09 18:07:57.875402
AB1	chrom=IV;start=1;end=17493829;ATTR=pos_mapped	17413862	2015-11-09 18:07:57.875426
AB1	chrom=V;start=1;end=20924180;ATTR=bases_mapped	2450528513	2015-11-09 18:09:17.022303
